filename,style,age,race
row006_col04_female.png,Painterly,Child,White
row006_col05_female.png,Photo,Teen,Hispanic
row006_col06_female.png,Painterly,Child,Asian
row006_col07_female.png,Painterly,Teen,White
row006_col08_female.png,Painterly,Teen,White
row006_col09_female.png,Painterly,Child,White
row006_col10_female.png,Photo,Teen,White
row006_col11_female.png,Painterly,Teen,White
row006_col12_female.png,Photo,Teen,White
row006_col13_female.png,Painterly,Teen,Asian
row006_col14_female.png,Painterly,Teen,White
row006_col15_female.png,Painterly,Teen,White
row006_col16_female.png,Painterly,Teen,White
row006_col17_female.png,Painterly,YoungAdult,White
row006_col18_female.png,Painterly,Teen,Asian
row006_col19_female.png,Painterly,YoungAdult,White
row006_col20_female.png,Painterly,Teen,White
row007_col01_male.png,Painterly,Teen,White
row007_col02_male.png,Painterly,Teen,White
row007_col03_male.png,Painterly,Child,White
row007_col04_male.png,Painterly,Teen,White
row007_col05_male.png,Painterly,Teen,Asian
row007_col06_male.png,Painterly,YoungAdult,White
row007_col07_male.png,Painterly,YoungAdult,White
row007_col08_male.png,Painterly,Teen,White
row007_col09_male.png,Painterly,Adult,White
row007_col10_male.png,Painterly,YoungAdult,White
row007_col11_male.png,Painterly,YoungAdult,Asian
row007_col12_male.png,Painterly,Teen,White
row007_col13_male.png,Painterly,YoungAdult,White
row007_col14_male.png,Painterly,YoungAdult,White
row007_col15_male.png,Painterly,Child,White
row007_col16_male.png,Painterly,YoungAdult,White
row007_col17_male.png,Painterly,YoungAdult,White
row007_col18_male.png,Painterly,YoungAdult,White
row007_col19_male.png,Painterly,Teen,White
row007_col20_male.png,Painterly,YoungAdult,White
row008_col01_female.png,Painterly,YoungAdult,White
row008_col02_female.png,Painterly,YoungAdult,White
row008_col03_female.png,Painterly,Teen,White
row008_col04_female.png,RetroManga,Adult,White
row008_col05_female.png,Painterly,Teen,White
row008_col06_female.png,Painterly,Teen,Asian
row008_col07_female.png,Painterly,Teen,White
row008_col08_female.png,Painterly,Adult,White
row008_col09_female.png,Painterly,Teen,White
row008_col10_female.png,Painterly,Teen,White
row008_col11_female.png,Painterly,YoungAdult,White
row008_col12_female.png,Painterly,YoungAdult,White
row008_col13_female.png,Painterly,Teen,White
row008_col14_female.png,Painterly,Child,White
row008_col15_female.png,Painterly,Teen,White
row008_col16_female.png,Painterly,Teen,Asian
row008_col17_female.png,Painterly,Teen,White
row008_col18_female.png,Painterly,YoungAdult,White
row008_col19_female.png,Painterly,Teen,White
row008_col20_female.png,Painterly,Teen,White
row009_col01_male.png,Painterly,Teen,White
row009_col02_male.png,Painterly,Adult,White
row009_col03_male.png,Painterly,Teen,White
row009_col04_male.png,Painterly,YoungAdult,White
row009_col05_male.png,Painterly,Teen,White
row009_col06_male.png,Painterly,YoungAdult,White
row009_col07_male.png,Painterly,Child,White
row009_col08_male.png,Painterly,YoungAdult,White
row009_col09_male.png,Painterly,Teen,Asian
row009_col10_male.png,Painterly,Teen,White
row009_col11_male.png,Painterly,YoungAdult,White
row009_col12_male.png,Painterly,Teen,White
row009_col13_male.png,Painterly,Teen,White
row009_col14_male.png,Painterly,YoungAdult,White
row009_col15_male.png,Painterly,Teen,White
row009_col16_male.png,Painterly,Teen,Hispanic
row009_col17_male.png,Painterly,Teen,White
row009_col18_male.png,Painterly,Teen,White
row009_col19_male.png,Painterly,YoungAdult,Asian
row009_col20_male.png,Painterly,Teen,White
row010_col01_female.png,Painterly,Teen,White
row010_col02_female.png,Painterly,Child,Asian
row010_col03_female.png,Painterly,Teen,White
row010_col04_female.png,Painterly,YoungAdult,White
row010_col05_female.png,Painterly,YoungAdult,White
row010_col06_female.png,Painterly,Teen,White
row010_col07_female.png,Painterly,Teen,White
row010_col08_female.png,Painterly,Teen,White
row010_col09_female.png,Painterly,Adult,White
row010_col10_female.png,Painterly,Teen,White
row010_col11_female.png,Painterly,YoungAdult,White
row010_col12_female.png,Pastel,YoungAdult,White
row010_col13_female.png,Painterly,YoungAdult,White
row010_col14_female.png,Painterly,Teen,White
row010_col15_female.png,Painterly,Teen,White
row010_col16_female.png,Painterly,YoungAdult,White
row010_col17_female.png,Painterly,Teen,White
row010_col18_female.png,Painterly,YoungAdult,White
row010_col19_female.png,Painterly,YoungAdult,White
row010_col20_female.png,Painterly,Teen,Asian
row011_col01_male.png,Anime,Adult,MiddleEastern
row011_col02_male.png,Anime,Teen,White
row011_col03_male.png,Anime,Adult,White
row011_col04_male.png,Anime,YoungAdult,White
row011_col05_male.png,RetroManga,Teen,White
row011_col06_male.png,Anime,Adult,White
row011_col07_male.png,Anime,Adult,White
row011_col08_male.png,Anime,YoungAdult,White
row011_col09_male.png,RetroManga,YoungAdult,White
row011_col10_male.png,Anime,Adult,White
row011_col11_male.png,RetroManga,YoungAdult,White
row011_col12_male.png,Anime,Teen,White
row011_col13_male.png,Anime,YoungAdult,Asian
row011_col14_male.png,Anime,Adult,White
row011_col15_male.png,Anime,Adult,White
row011_col16_male.png,RetroManga,Adult,White
row011_col17_male.png,Anime,Adult,White
row011_col18_male.png,Anime,Adult,White
row011_col19_male.png,Anime,YoungAdult,White
row011_col20_male.png,RetroManga,YoungAdult,White
row012_col01_female.png,Anime,YoungAdult,White
row012_col02_female.png,Anime,YoungAdult,White
row012_col03_female.png,RetroManga,Adult,White
row012_col04_female.png,RetroManga,Adult,White
row012_col05_female.png,RetroManga,Adult,White
row012_col06_female.png,RetroManga,Adult,Asian
row012_col07_female.png,Anime,Adult,White
row012_col08_female.png,Anime,Adult,White
row012_col09_female.png,Anime,Adult,MiddleEastern
row012_col10_female.png,Anime,Adult,White
row012_col11_female.png,RetroManga,Adult,White
row012_col12_female.png,Anime,Adult,White
row012_col13_female.png,RetroManga,Adult,White
row012_col14_female.png,RetroManga,Adult,White
row012_col15_female.png,RetroManga,Adult,White
row012_col16_female.png,RetroManga,Adult,White
row012_col17_female.png,Anime,Adult,Hispanic
row012_col18_female.png,RetroManga,Adult,Black
row012_col19_female.png,RetroManga,Adult,White
row012_col20_female.png,Anime,Adult,White
row013_col01_male.png,Anime,YoungAdult,White
row013_col02_male.png,Anime,Adult,White
row013_col03_male.png,Anime,YoungAdult,White
row013_col04_male.png,Anime,Adult,White
row013_col05_male.png,Anime,Adult,White
row013_col06_male.png,Anime,YoungAdult,White
row013_col07_male.png,Anime,YoungAdult,White
row013_col08_male.png,Anime,Adult,White
row013_col09_male.png,Anime,Adult,White
row013_col10_male.png,Anime,Adult,White
row013_col11_male.png,Anime,YoungAdult,Asian
row013_col12_male.png,Anime,Child,White
row013_col13_male.png,Anime,Adult,White
row013_col14_male.png,Painterly,YoungAdult,White
row013_col15_male.png,Anime,Adult,White
row013_col16_male.png,Anime,YoungAdult,White
row013_col17_male.png,Anime,YoungAdult,White
row013_col18_male.png,Anime,YoungAdult,White
row013_col19_male.png,Anime,Child,White
row013_col20_male.png,Anime,Adult,White
row014_col01_female.png,Anime,YoungAdult,White
row014_col02_female.png,Anime,YoungAdult,White
row014_col03_female.png,Anime,Adult,White
row014_col04_female.png,Anime,Adult,Asian
row014_col05_female.png,Anime,Adult,White
row014_col06_female.png,Anime,Adult,White
row014_col07_female.png,Anime,YoungAdult,White
row014_col08_female.png,Anime,Adult,White
row014_col09_female.png,Anime,Adult,White
row014_col10_female.png,Anime,Adult,White
row014_col11_female.png,Anime,YoungAdult,White
row014_col12_female.png,Anime,Adult,White
row014_col13_female.png,Anime,YoungAdult,White
row014_col14_female.png,Anime,Adult,MiddleEastern
row014_col15_female.png,Anime,YoungAdult,MiddleEastern
row014_col16_female.png,Anime,Adult,White
row014_col17_female.png,Anime,Adult,White
row014_col18_female.png,Anime,Adult,White
row014_col19_female.png,Anime,Adult,White
row014_col20_female.png,Anime,YoungAdult,White
row015_col01_male.png,Painterly,Teen,White
row015_col02_male.png,Painterly,YoungAdult,White
row015_col03_male.png,Painterly,Teen,White
row015_col04_male.png,Painterly,YoungAdult,White
row015_col05_male.png,Painterly,YoungAdult,White
row015_col06_male.png,Painterly,Teen,White
row015_col07_male.png,Painterly,YoungAdult,White
row015_col08_male.png,Painterly,Teen,White
row015_col09_male.png,Painterly,Teen,White
row015_col10_male.png,Painterly,Teen,White
row015_col11_male.png,Painterly,Teen,White
row015_col12_male.png,Painterly,YoungAdult,White
row015_col13_male.png,Painterly,Teen,White
row015_col14_male.png,Painterly,YoungAdult,White
row015_col15_male.png,Painterly,Teen,MiddleEastern
row015_col16_male.png,Painterly,Teen,White
row015_col17_male.png,Painterly,YoungAdult,White
row015_col18_male.png,Painterly,YoungAdult,White
row015_col19_male.png,Painterly,Teen,White
row015_col20_male.png,Painterly,Teen,White
row016_col01_female.png,Painterly,YoungAdult,White
row016_col02_female.png,Painterly,YoungAdult,Hispanic
row016_col03_female.png,Photo,Teen,White
row016_col04_female.png,Photo,YoungAdult,White
row016_col05_female.png,Painterly,Teen,White
row016_col06_female.png,Painterly,Teen,White
row016_col07_female.png,Painterly,YoungAdult,White
row016_col08_female.png,Photo,Teen,White
row016_col09_female.png,Photo,YoungAdult,White
row016_col10_female.png,Painterly,YoungAdult,White
row016_col11_female.png,Painterly,YoungAdult,White
row016_col12_female.png,Painterly,Teen,White
row016_col13_female.png,Painterly,Teen,White
row016_col14_female.png,Painterly,Teen,White
row016_col15_female.png,Painterly,Teen,White
row016_col16_female.png,Painterly,YoungAdult,White
row016_col17_female.png,Painterly,YoungAdult,White
row016_col18_female.png,Painterly,Teen,White
row016_col19_female.png,Painterly,Teen,White
row016_col20_female.png,Painterly,YoungAdult,Asian
row017_col01_male.png,Anime,YoungAdult,MiddleEastern
row017_col02_male.png,Painterly,YoungAdult,White
row017_col03_male.png,Painterly,YoungAdult,White
row017_col04_male.png,Painterly,YoungAdult,White
row017_col05_male.png,Painterly,YoungAdult,White
row017_col06_male.png,Painterly,YoungAdult,MiddleEastern
row017_col07_male.png,Painterly,Teen,White
row017_col08_male.png,Painterly,Teen,MiddleEastern
row017_col09_male.png,Painterly,YoungAdult,White
row017_col10_male.png,Painterly,Teen,White
row017_col11_male.png,Painterly,Adult,White
row017_col12_male.png,Painterly,YoungAdult,White
row017_col13_male.png,RetroManga,Teen,White
row017_col14_male.png,Painterly,Teen,White
row017_col15_male.png,Painterly,YoungAdult,White
row017_col16_male.png,Painterly,YoungAdult,White
row017_col17_male.png,Painterly,Teen,White
row017_col18_male.png,RetroManga,YoungAdult,White
row017_col19_male.png,RetroManga,YoungAdult,MiddleEastern
row017_col20_male.png,Painterly,YoungAdult,White
row018_col01_female.png,Painterly,Teen,White
row018_col02_female.png,RetroManga,YoungAdult,White
row018_col03_female.png,Painterly,Teen,White
row018_col04_female.png,RetroManga,Adult,White
row018_col05_female.png,Painterly,Teen,White
row018_col06_female.png,RetroManga,YoungAdult,MiddleEastern
row018_col07_female.png,RetroManga,YoungAdult,White
row018_col08_female.png,RetroManga,YoungAdult,White
row018_col09_female.png,RetroManga,YoungAdult,White
row018_col10_female.png,Painterly,Adult,White
row018_col11_female.png,RetroManga,YoungAdult,White
row018_col12_female.png,RetroManga,YoungAdult,White
row018_col13_female.png,RetroManga,YoungAdult,White
row018_col14_female.png,Painterly,YoungAdult,White
row018_col15_female.png,Painterly,Teen,White
row018_col16_female.png,Painterly,Teen,White
row018_col17_female.png,Painterly,YoungAdult,White
row018_col18_female.png,RetroManga,YoungAdult,White
row018_col19_female.png,Painterly,YoungAdult,White
row018_col20_female.png,Painterly,YoungAdult,White
row019_col01_male.png,Painterly,YoungAdult,White
row019_col02_male.png,Painterly,YoungAdult,White
row019_col03_male.png,Painterly,Teen,White
row019_col04_male.png,Painterly,YoungAdult,White
row019_col05_male.png,Painterly,YoungAdult,White
row019_col06_male.png,Painterly,YoungAdult,White
row019_col07_male.png,Painterly,YoungAdult,White
row019_col08_male.png,Painterly,YoungAdult,White
row019_col09_male.png,Painterly,YoungAdult,White
row019_col10_male.png,Painterly,Adult,White
row019_col11_male.png,Painterly,Teen,White
row019_col12_male.png,Painterly,YoungAdult,White
row019_col13_male.png,Painterly,YoungAdult,White
row019_col14_male.png,Painterly,Adult,White
row019_col15_male.png,Painterly,Teen,White
row019_col16_male.png,Painterly,YoungAdult,White
row019_col17_male.png,Painterly,Teen,White
row019_col18_male.png,Painterly,Teen,White
row019_col19_male.png,Painterly,YoungAdult,White
row019_col20_male.png,Painterly,YoungAdult,White
row020_col01_female.png,Pastel,YoungAdult,White
row020_col02_female.png,Painterly,YoungAdult,White
row020_col03_female.png,Painterly,YoungAdult,White
row020_col04_female.png,Painterly,Adult,White
row020_col05_female.png,Painterly,YoungAdult,White
row020_col06_female.png,Painterly,Adult,White
row020_col07_female.png,Painterly,Adult,White
row020_col08_female.png,Painterly,Teen,White
row020_col09_female.png,Painterly,YoungAdult,White
row020_col10_female.png,Painterly,Teen,White
row020_col11_female.png,Painterly,YoungAdult,White
row020_col12_female.png,Painterly,Teen,White
row020_col13_female.png,Pastel,YoungAdult,White
row020_col14_female.png,Painterly,Adult,White
row020_col15_female.png,Painterly,Teen,White
row020_col16_female.png,Painterly,Teen,MiddleEastern
row020_col17_female.png,Pastel,YoungAdult,White
row020_col18_female.png,Painterly,Adult,White
row020_col19_female.png,Painterly,YoungAdult,White
row020_col20_female.png,Painterly,YoungAdult,White
row021_col01_male.png,Anime,YoungAdult,MiddleEastern
row021_col02_male.png,Anime,Adult,White
row021_col03_male.png,Anime,Adult,White
row021_col04_male.png,Anime,Adult,White
row021_col05_male.png,RetroManga,YoungAdult,White
row021_col06_male.png,Anime,YoungAdult,White
row021_col07_male.png,Anime,Adult,White
row021_col08_male.png,Anime,YoungAdult,White
row021_col09_male.png,Anime,Adult,White
row021_col10_male.png,Anime,Adult,White
row021_col11_male.png,RetroManga,YoungAdult,White
row021_col12_male.png,Anime,Adult,White
row021_col13_male.png,Anime,Adult,White
row021_col14_male.png,RetroManga,Adult,White
row021_col15_male.png,Anime,Teen,MiddleEastern
row021_col16_male.png,Anime,Adult,White
row021_col17_male.png,Anime,YoungAdult,White
row021_col18_male.png,Anime,Adult,White
row021_col19_male.png,RetroManga,YoungAdult,White
row021_col20_male.png,RetroManga,YoungAdult,White
row022_col01_female.png,RetroManga,Adult,White
row022_col02_female.png,RetroManga,Adult,Asian
row022_col03_female.png,Anime,Adult,White
row022_col04_female.png,RetroManga,Adult,White
row022_col05_female.png,Anime,Adult,White
row022_col06_female.png,RetroManga,Adult,White
row022_col07_female.png,Anime,YoungAdult,White
row022_col08_female.png,RetroManga,Adult,White
row022_col09_female.png,RetroManga,Adult,White
row022_col10_female.png,Anime,Adult,White
row022_col11_female.png,Anime,Adult,White
row022_col12_female.png,Anime,Teen,White
row022_col13_female.png,Anime,Adult,White
row022_col14_female.png,RetroManga,Adult,White
row022_col15_female.png,RetroManga,Adult,White
row022_col16_female.png,Anime,YoungAdult,White
row022_col17_female.png,Anime,Adult,White
row022_col18_female.png,RetroManga,YoungAdult,White
row022_col19_female.png,Anime,Adult,White
row022_col20_female.png,RetroManga,YoungAdult,White
row023_col01_male.png,Anime,Adult,White
row023_col02_male.png,Anime,Adult,White
row023_col03_male.png,Anime,Adult,White
row023_col04_male.png,Anime,YoungAdult,White
row023_col05_male.png,Anime,YoungAdult,White
row023_col06_male.png,Anime,YoungAdult,White
row023_col07_male.png,Anime,Adult,White
row023_col08_male.png,Anime,YoungAdult,White
row023_col09_male.png,Anime,YoungAdult,White
row023_col10_male.png,Anime,Adult,White
row023_col11_male.png,Anime,Adult,White
row023_col12_male.png,Anime,Adult,White
row023_col13_male.png,Anime,Adult,White
row023_col14_male.png,Anime,YoungAdult,White
row023_col15_male.png,Anime,Adult,White
row023_col16_male.png,Anime,Adult,White
row023_col17_male.png,Anime,Adult,White
row023_col18_male.png,Anime,YoungAdult,White
row023_col19_male.png,Anime,YoungAdult,White
row023_col20_male.png,Anime,Adult,White
row024_col01_female.png,Anime,YoungAdult,MiddleEastern
row024_col02_female.png,Anime,Adult,Asian
row024_col03_female.png,Anime,Adult,White
row024_col04_female.png,Anime,Adult,White
row024_col05_female.png,Anime,Adult,White
row024_col06_female.png,Anime,Adult,White
row024_col07_female.png,Anime,YoungAdult,White
row024_col08_female.png,Anime,YoungAdult,White
row024_col09_female.png,Anime,Adult,White
row024_col10_female.png,Anime,YoungAdult,Black
row024_col11_female.png,Anime,Adult,White
row024_col12_female.png,Anime,Adult,MiddleEastern
row024_col13_female.png,Anime,Adult,Asian
row024_col14_female.png,Anime,Adult,White
row024_col15_female.png,Anime,YoungAdult,White
row024_col16_female.png,Anime,YoungAdult,White
row024_col17_female.png,Anime,YoungAdult,White
row024_col18_female.png,Anime,Adult,Asian
row024_col19_female.png,Anime,Adult,White
row024_col20_female.png,Anime,YoungAdult,White
row025_col01_male.png,Photo,Teen,White
row025_col02_male.png,Photo,YoungAdult,White
row025_col03_male.png,Painterly,YoungAdult,White
row025_col04_male.png,Photo,YoungAdult,White
row025_col05_male.png,Photo,Teen,White
row025_col06_male.png,Photo,YoungAdult,White
row025_col07_male.png,Painterly,YoungAdult,White
row025_col08_male.png,Photo,YoungAdult,White
row025_col09_male.png,Photo,YoungAdult,White
row025_col10_male.png,Photo,YoungAdult,White
row025_col11_male.png,Photo,Teen,White
row025_col12_male.png,Photo,YoungAdult,White
row025_col13_male.png,Painterly,Teen,White
row025_col14_male.png,Photo,YoungAdult,White
row025_col15_male.png,Photo,Teen,White
row025_col16_male.png,Photo,Teen,White
row025_col17_male.png,Photo,YoungAdult,White
row025_col18_male.png,Photo,Teen,White
row025_col19_male.png,Photo,YoungAdult,White
row025_col20_male.png,Photo,YoungAdult,White
row026_col01_female.png,Painterly,YoungAdult,White
row026_col02_female.png,Painterly,YoungAdult,White
row026_col03_female.png,Painterly,YoungAdult,White
row026_col04_female.png,Painterly,YoungAdult,White
row026_col05_female.png,Photo,YoungAdult,White
row026_col06_female.png,Painterly,YoungAdult,White
row026_col07_female.png,Painterly,YoungAdult,White
row026_col08_female.png,Photo,YoungAdult,White
row026_col09_female.png,Photo,YoungAdult,White
row026_col10_female.png,Photo,YoungAdult,White
row026_col11_female.png,Painterly,YoungAdult,White
row026_col12_female.png,Photo,YoungAdult,White
row026_col13_female.png,Photo,YoungAdult,White
row026_col14_female.png,Painterly,Teen,White
row026_col15_female.png,Photo,YoungAdult,White
row026_col16_female.png,Painterly,YoungAdult,White
row026_col17_female.png,Photo,YoungAdult,White
row026_col18_female.png,Photo,YoungAdult,White
row026_col19_female.png,Painterly,YoungAdult,White
row026_col20_female.png,Photo,Teen,White
row027_col01_male.png,Painterly,YoungAdult,White
row027_col02_male.png,Anime,YoungAdult,White
row027_col03_male.png,Painterly,YoungAdult,White
row027_col04_male.png,RetroManga,YoungAdult,White
row027_col05_male.png,Painterly,YoungAdult,White
row027_col06_male.png,Anime,YoungAdult,White
row027_col07_male.png,Painterly,Teen,White
row027_col08_male.png,RetroManga,YoungAdult,MiddleEastern
row027_col09_male.png,RetroManga,YoungAdult,White
row027_col10_male.png,Painterly,Adult,White
row027_col11_male.png,Painterly,YoungAdult,White
row027_col12_male.png,Painterly,YoungAdult,White
row027_col13_male.png,RetroManga,YoungAdult,MiddleEastern
row027_col14_male.png,RetroManga,YoungAdult,MiddleEastern
row027_col15_male.png,Painterly,YoungAdult,White
row027_col16_male.png,Painterly,YoungAdult,White
row027_col17_male.png,Painterly,YoungAdult,White
row027_col18_male.png,Painterly,Teen,White
row027_col19_male.png,Painterly,YoungAdult,White
row027_col20_male.png,Painterly,YoungAdult,White
row028_col01_female.png,Painterly,YoungAdult,White
row028_col02_female.png,RetroManga,YoungAdult,MiddleEastern
row028_col03_female.png,RetroManga,YoungAdult,MiddleEastern
row028_col04_female.png,RetroManga,YoungAdult,White
row028_col05_female.png,Painterly,YoungAdult,White
row028_col06_female.png,Painterly,YoungAdult,White
row028_col07_female.png,Painterly,Adult,White
row028_col08_female.png,Anime,YoungAdult,MiddleEastern
row028_col09_female.png,Painterly,YoungAdult,MiddleEastern
row028_col10_female.png,Painterly,YoungAdult,White
row028_col11_female.png,Painterly,YoungAdult,White
row028_col12_female.png,RetroManga,YoungAdult,White
row028_col13_female.png,RetroManga,YoungAdult,MiddleEastern
row028_col14_female.png,RetroManga,YoungAdult,White
row028_col15_female.png,Painterly,YoungAdult,White
row028_col16_female.png,Painterly,YoungAdult,MiddleEastern
row028_col17_female.png,Anime,YoungAdult,White
row028_col18_female.png,Painterly,YoungAdult,White
row028_col19_female.png,RetroManga,YoungAdult,White
row028_col20_female.png,Painterly,YoungAdult,MiddleEastern
row029_col01_male.png,Painterly,YoungAdult,White
row029_col02_male.png,Pastel,YoungAdult,White
row029_col03_male.png,Painterly,Adult,White
row029_col04_male.png,Painterly,YoungAdult,White
row029_col05_male.png,Painterly,YoungAdult,White
row029_col06_male.png,Painterly,YoungAdult,White
row029_col07_male.png,Painterly,YoungAdult,White
row029_col08_male.png,Watercolor,YoungAdult,White
row029_col09_male.png,Painterly,YoungAdult,White
row029_col10_male.png,Painterly,YoungAdult,White
row029_col11_male.png,Painterly,YoungAdult,White
row029_col12_male.png,Painterly,YoungAdult,White
row029_col13_male.png,Painterly,YoungAdult,White
row029_col14_male.png,Painterly,YoungAdult,White
row029_col15_male.png,Painterly,YoungAdult,White
row029_col16_male.png,Painterly,YoungAdult,White
row029_col17_male.png,Painterly,Teen,White
row029_col18_male.png,Painterly,YoungAdult,White
row029_col19_male.png,Painterly,Teen,White
row029_col20_male.png,Painterly,Teen,White
row030_col01_female.png,Painterly,YoungAdult,White
row030_col02_female.png,Painterly,YoungAdult,White
row030_col03_female.png,Painterly,YoungAdult,White
row030_col04_female.png,Painterly,YoungAdult,White
row030_col05_female.png,Painterly,YoungAdult,White
row030_col06_female.png,Pastel,YoungAdult,White
row030_col07_female.png,Painterly,YoungAdult,White
row030_col08_female.png,Painterly,YoungAdult,White
row030_col09_female.png,Painterly,YoungAdult,White
row030_col10_female.png,Pastel,YoungAdult,White
row030_col11_female.png,Painterly,YoungAdult,White
row030_col12_female.png,Painterly,YoungAdult,White
row030_col13_female.png,Painterly,YoungAdult,White
row030_col14_female.png,Painterly,YoungAdult,White
row030_col15_female.png,Painterly,YoungAdult,White
row030_col16_female.png,Painterly,YoungAdult,White
row030_col17_female.png,Painterly,YoungAdult,White
row030_col18_female.png,Painterly,Adult,White
row030_col19_female.png,Painterly,YoungAdult,White
row030_col20_female.png,Painterly,YoungAdult,White
row031_col01_male.png,Anime,YoungAdult,White
row031_col02_male.png,Anime,Adult,White
row031_col03_male.png,Anime,Adult,White
row031_col04_male.png,RetroManga,Adult,White
row031_col05_male.png,RetroManga,YoungAdult,White
row031_col06_male.png,Anime,Adult,White
row031_col07_male.png,Anime,YoungAdult,White
row031_col08_male.png,Anime,YoungAdult,White
row031_col09_male.png,Anime,YoungAdult,White
row031_col10_male.png,Anime,Adult,White
row031_col11_male.png,Anime,Adult,White
row031_col12_male.png,Anime,YoungAdult,White
row031_col13_male.png,Anime,YoungAdult,White
row031_col14_male.png,Anime,Adult,White
row031_col15_male.png,Anime,Adult,White
row031_col16_male.png,RetroManga,YoungAdult,MiddleEastern
row031_col17_male.png,Anime,Adult,White
row031_col18_male.png,Anime,Adult,White
row031_col19_male.png,RetroManga,Teen,White
row031_col20_male.png,RetroManga,Adult,White
row032_col01_female.png,Anime,Adult,White
row032_col02_female.png,RetroManga,YoungAdult,White
row032_col03_female.png,Anime,YoungAdult,White
row032_col04_female.png,RetroManga,YoungAdult,White
row032_col05_female.png,Anime,Adult,White
row032_col06_female.png,RetroManga,YoungAdult,White
row032_col07_female.png,Anime,YoungAdult,White
row032_col08_female.png,Anime,YoungAdult,MiddleEastern
row032_col09_female.png,Anime,Adult,White
row032_col10_female.png,Anime,Adult,White
row032_col11_female.png,Anime,Adult,Asian
row032_col12_female.png,Anime,Adult,White
row032_col13_female.png,RetroManga,Adult,White
row032_col14_female.png,Anime,Adult,White
row032_col15_female.png,Anime,YoungAdult,MiddleEastern
row032_col16_female.png,RetroManga,YoungAdult,White
row032_col17_female.png,Anime,Adult,White
row032_col18_female.png,RetroManga,Adult,White
row032_col19_female.png,RetroManga,Adult,White
row032_col20_female.png,RetroManga,YoungAdult,White
row033_col01_male.png,Anime,Adult,White
row033_col02_male.png,Anime,Adult,White
row033_col03_male.png,Anime,Adult,White
row033_col04_male.png,Anime,YoungAdult,White
row033_col05_male.png,Anime,Teen,White
row033_col06_male.png,Anime,Adult,White
row033_col07_male.png,Anime,Adult,White
row033_col08_male.png,Anime,YoungAdult,White
row033_col09_male.png,Anime,Adult,White
row033_col10_male.png,Anime,Adult,White
row033_col11_male.png,Anime,Adult,White
row033_col12_male.png,Anime,YoungAdult,White
row033_col13_male.png,Anime,Adult,White
row033_col14_male.png,Anime,YoungAdult,White
row033_col15_male.png,Anime,Adult,White
row033_col16_male.png,Anime,Adult,White
row033_col17_male.png,Anime,Adult,Asian
row033_col18_male.png,Anime,Adult,White
row033_col19_male.png,Anime,Teen,White
row033_col20_male.png,Anime,Adult,White
row034_col01_female.png,Anime,YoungAdult,White
row034_col02_female.png,Anime,Adult,White
row034_col03_female.png,Anime,YoungAdult,White
row034_col04_female.png,Anime,YoungAdult,White
row034_col05_female.png,Anime,Adult,White
row034_col06_female.png,Anime,Adult,White
row034_col07_female.png,Anime,YoungAdult,White
row034_col08_female.png,Anime,Adult,Asian
row034_col09_female.png,Anime,YoungAdult,White
row034_col10_female.png,Anime,Adult,White
row034_col11_female.png,Anime,Adult,White
row034_col12_female.png,Anime,Adult,White
row034_col13_female.png,Anime,YoungAdult,White
row034_col14_female.png,Anime,Adult,Black
row034_col15_female.png,Anime,YoungAdult,White
row034_col16_female.png,Anime,YoungAdult,White
row034_col17_female.png,Anime,Adult,White
row034_col18_female.png,Anime,Adult,White
row034_col19_female.png,Anime,Adult,White
row034_col20_female.png,Anime,Adult,White
row035_col01_male.png,Photo,YoungAdult,White
row035_col02_male.png,Photo,YoungAdult,White
row035_col03_male.png,Photo,YoungAdult,White
row035_col04_male.png,Photo,YoungAdult,White
row035_col05_male.png,Photo,YoungAdult,White
row035_col06_male.png,Photo,YoungAdult,White
row035_col07_male.png,Photo,YoungAdult,White
row035_col08_male.png,Photo,YoungAdult,White
row035_col09_male.png,Photo,YoungAdult,White
row035_col10_male.png,Photo,YoungAdult,White
row035_col11_male.png,Photo,Teen,White
row035_col12_male.png,Photo,YoungAdult,White
row035_col13_male.png,Photo,YoungAdult,White
row035_col14_male.png,Photo,YoungAdult,White
row035_col15_male.png,Photo,YoungAdult,White
row035_col16_male.png,Photo,YoungAdult,White
row035_col17_male.png,Photo,YoungAdult,White
row035_col18_male.png,Photo,YoungAdult,White
row035_col19_male.png,Photo,YoungAdult,White
row035_col20_male.png,Photo,YoungAdult,White
row036_col01_female.png,Photo,Teen,White
row036_col02_female.png,Photo,YoungAdult,White
row036_col03_female.png,Painterly,YoungAdult,White
row036_col04_female.png,Photo,YoungAdult,White
row036_col05_female.png,Photo,YoungAdult,White
row036_col06_female.png,Painterly,YoungAdult,White
row036_col07_female.png,Photo,YoungAdult,White
row036_col08_female.png,Painterly,YoungAdult,White
row036_col09_female.png,Photo,Teen,White
row036_col10_female.png,Photo,YoungAdult,White
row036_col11_female.png,Photo,YoungAdult,White
row036_col12_female.png,Painterly,Teen,White
row036_col13_female.png,Photo,YoungAdult,White
row036_col14_female.png,Photo,YoungAdult,White
row036_col15_female.png,Photo,YoungAdult,White
row036_col16_female.png,Painterly,YoungAdult,White
row036_col17_female.png,Painterly,YoungAdult,White
row036_col18_female.png,Photo,YoungAdult,White
row036_col19_female.png,Photo,YoungAdult,White
row036_col20_female.png,Photo,YoungAdult,White
row037_col01_male.png,Painterly,YoungAdult,White
row037_col02_male.png,Painterly,YoungAdult,White
